"","B1116","B1117","B1118","B1119","B1120","B2111","B2112","B2113","B2114","B2115"
"Tfap2b",12.0846057471925,3.38945922120738,5.55649487711484,3.59459403842524,17.6435248067804,4.11364327016063,5.50597912145843,10.5090206057258,22.826581170187,15.2056459374692
"Pkhd1",1.09860052247204,0.847364805301846,0,0,0.980195822598911,2.46818596209638,0,1.91073101922287,0,1.01370972916461
"4930486I03Rik",0,0,0,0,0,0,0,0.955365509611435,2.17396011144638,0
"Mir206",0,0,0,0,0,0,0,0,0,0
"Mir133b",0,0,0,0,0,0,0,0,0,0
"Il17a",0,0,0,0,0,0,0,0,0,0
"Il17f",0,2.54209441590554,1.11129897542297,1.19819801280841,0.980195822598911,0,0,0,0,0
"Mcm3",81.296438662931,92.3627637779012,76.6796293041847,100.648633075907,116.64330288927,74.0455788628913,81.6720236349667,72.6077787304691,95.6542449036408,93.2612950831444
"6720483E21Rik",5.4930026123602,12.7104720795277,12.2242887296526,20.369366217743,21.5643080971761,13.9863871185461,10.0942950560071,26.7502342691202,8.69584044578552,13.17822647914
"Paqr8",1516.06872101142,1366.79943095188,1115.74417132466,1326.40520017891,1098.79951713338,1666.02552441505,1316.84667321547,913.329427188532,1473.94495556065,1273.21941983075
"Efhc1",39.5496188089935,27.9630385749609,43.3406600414957,53.9189105763786,43.1286161943521,47.7182619338633,31.2005483549311,34.3931583460117,25.0005412816334,29.3975821457738
"Tram2",26.366412539329,11.015742468924,20.0033815576134,8.38738608965889,4.90097911299456,9.05001519435339,12.8472846167363,7.64292407689148,27.1745013930798,21.2879043124569
"Tmem14a",376.81997920791,614.339483843838,596.767549802133,644.630530890926,791.99822465992,534.773625120882,646.034883584456,690.729263449068,363.051338611546,624.445193165402
"Gsta3",20.8734099269688,26.2683089643572,46.6745569677646,41.9369304482944,47.0493994847478,48.5409905878954,57.8127807753135,42.0360824229031,16.3047008358479,31.425001604103
"Gm4956",0,0,0,0,0,0,0,0,0,0
"Khdc1a",0,0,0,0,0,0,0,0,0,0
"Khdc1c",0,0,0,5.99099006404206,0,0,0,0,0,2.02741945832923
"Khdc1b",0,0,0,0,0,0,0,0,0,0
"Kcnq5",1821.47966625864,1520.17246071151,1222.42887296526,1091.55838966846,1315.42279392774,1123.02461275385,1290.23444079509,1199.93908007196,1341.33338876242,1293.49361441405
"Rims1",426.257002719152,388.093080828245,181.141732993944,292.360315125253,104.880953018084,276.436827754794,293.652219811116,117.509957682207,448.922763013678,201.728236103758
"Rims1-2",369.129775550606,293.188222634439,125.576784222795,206.090058203047,80.3760574531107,168.659374076586,269.792976951463,87.893626884252,234.787692036209,155.097588562186
"4933415F23Rik",0,0,0,0,0,0,0,0,0,0
"Mir30a",0,0,0,0,0,0,0,0,2.17396011144638,0
"Mir30c-2",1.09860052247204,0.847364805301846,0,0,0.980195822598911,0.822728654032126,1.83532637381948,0,0,0
"Ogfrl1",4653.67181319157,3137.79187403274,3291.66756520283,2547.36897523069,3067.03272891199,2792.34105178504,2496.04386839449,2718.01487484453,10335.0063698161,4034.56472207516
"Gm19673",2.19720104494408,1.69472961060369,0,1.19819801280841,0,0,0,1.91073101922287,2.17396011144638,0
"B3gat2",333.9745588315,222.856943794385,276.713444880319,234.846810510449,242.108368181931,255.868611403991,243.180744531081,266.54697718159,284.788774599476,270.660497686952
"Smap1",968.96566082034,943.964393106256,850.14371619857,786.017896402319,697.899425690425,853.992342885347,798.366972611472,666.845125708782,1098.93683633615,940.722628664761
"1110058L19Rik",301.016543157339,443.171793172865,405.624126029383,475.68461108494,549.889856477989,400.668854513645,424.878055539209,547.424437007352,305.441395658217,384.195987353388
"Fam135a",237.297712853961,360.977407058586,240.040578691361,329.504453522313,305.82109665086,317.573260456401,259.698681895456,294.252576960322,196.743390085897,329.455661978499
"Col9a1",12.0846057471925,19.4893905219425,25.5598764347282,33.5495443586356,39.2078329039565,27.9727742370923,23.8592428596532,27.7055997787316,16.3047008358479,15.2056459374692
"Col19a1",50.5356240337139,154.220394564936,95.5717118863752,125.810791344883,102.920561372886,149.736615033847,153.249752213926,107.000937076481,56.5229628976059,125.700006416412
"Lmbrd1",2702.55728528122,2749.69879320449,2474.86281826695,2556.95455933315,2526.94483065999,2662.34992444796,2569.45692334727,2335.86867099996,2722.88503958659,2396.40979974515
"Bai3",1449.05408914062,1553.21968811828,1269.10342993303,1370.73852665282,1337.96729784751,1220.10659392964,1498.5439842236,1326.04732734067,1267.41874497324,1368.50813437223
"Gm20172",7.69020365730429,8.47364805301846,15.5581856559215,1.19819801280841,4.90097911299456,7.40455788628913,5.50597912145843,9.55365509611435,32.6094016716957,7.09596810415229
"4931408C20Rik",0,0,0,0,0,0,0,0,0,0
"Gm5524",0,0,0,1.19819801280841,0,0,0,0,4.34792022289276,0
"Gm7846",30.7608146292171,20.3367553272443,35.561567213535,57.5135046148038,60.7721410011325,18.9227590427389,29.3652219811116,39.1699858940688,22.826581170187,19.2604848541277
"Gm597",0,0,0,0,0,0,0,0,0,0
"Gm6462",0,0,0,0,0,0,0,0,0,0
"Gm9898",0,0,0,0,0,1.64545730806425,0,0,0,0
"Phf3",1204.06617262936,1132.92674468857,1033.50804714336,1171.83765652663,1105.66088789157,1174.85651795788,1135.14936220735,1050.90206057258,939.150768144837,1073.51860318533
"Ptp4a1",2164.24302926992,2058.24911207818,1973.66698035119,1897.94565228853,2151.52983060461,2021.44430295693,2005.09406339778,2080.78607993371,1672.86230575799,2200.76382201638
"4931428L18Rik",0,0,0,0,0,0,0,0,0,0
"Lgsn",0,0,0,0,0,0.822728654032126,0,0,0,2.02741945832923
"4930521A18Rik",0,0,0,0,0,0,0,0,0,0
"Gm4850",0,0,0,0,0,0,0,0,0,0
"Gm6489",0,0,0,0,0,0,0,0,0,0
"Khdrbs2",226.31170762924,206.75701249365,152.247959632947,160.558533716327,167.613485664414,182.645761195132,174.35600551285,155.724578066664,131.524586742506,206.796784749581
"Gm9839",75.8034360505708,38.9787810438849,42.2293610660728,20.369366217743,16.6633289841815,26.327316929028,11.0119582429169,19.1073101922287,176.090769027157,50.6854864582307
"Gm5415",164.790078370806,104.225871052127,147.802763731255,46.7297224995281,77.435469985314,101.195624445951,60.5657703360427,96.4919164707549,468.488404016695,183.481460978795
"Prim2",88.9866423202353,117.783707936957,142.24626885414,144.981959549818,179.375835535601,116.00474021853,132.143498915002,171.010426220447,117.393846018105,104.412102103955
"1700001G17Rik",12.0846057471925,9.32101285832031,8.89039180338374,7.18918807685048,9.80195822598911,6.58182923225701,10.0942950560071,15.285848153783,9.78282050150871,17.2330653957984
"Rab23",536.117054966356,610.950024622631,517.865322547103,572.738650122421,580.275926978556,603.88283205958,579.963134126954,577.996133314918,526.098346970024,540.307285644739
"Bag2",154.902673668558,177.946609113388,195.588619674442,198.900870126196,198.979751987579,227.073108512867,210.14486980233,235.019915364413,179.351709194326,165.234685853832
"Zfp451",262.565524870818,305.898694713966,236.706681765092,303.144097240528,241.128172359332,269.854998522537,274.381292886012,280.877459825762,198.917350197344,256.468561478647
"Gm15455",0,2.54209441590554,2.22259795084593,1.19819801280841,5.88117493559347,0.822728654032126,0,0.955365509611435,13.0437606686783,3.04112918749384
"Bend6",2547.65461161266,2768.34081892113,2628.22207687532,2821.75632016381,2505.38052256282,2751.20461908343,2670.39987390734,2399.87816014393,2333.74617963769,2420.7388332451
"Dst",5350.18454443884,5040.12586193538,4067.35425004806,4598.68397315869,3726.70451752106,4548.86672814362,4847.09695325724,4099.47340174267,4531.61985230998,3861.22035838801
"Mir5103",1.09860052247204,0,1.11129897542297,0,0,0,0,0,0,0
"Ccdc115",437.243007943872,533.839827340163,622.327426236862,577.531442173655,681.236096706243,508.446308191854,513.891384669453,671.621953256839,479.358204573927,550.444382936385
"Imp4",407.580793837127,404.193012128981,441.185693242918,424.162096534178,430.305966120922,455.791674333798,406.524791801014,411.762534642529,397.834700394688,428.799215436632
"D1Ertd448e",285.636135842731,285.561939386722,234.484083814246,276.783740958743,224.464843375151,265.741355252377,266.122324203824,204.448219056847,284.788774599476,292.962111728573
"Ptpn18",40.6482193314655,49.9945235128089,66.677938525378,58.7117026276122,59.7919451785336,55.1228198201524,63.3187598967719,87.893626884252,31.5224216159725,57.781454562383
"Prss39",0,0,0,0,0,0,0,0,0,1.01370972916461
"Cfc1",0,0,0,1.19819801280841,0,0,0,0,0,0
"Prss40",0,0,0,0,0,0,0,0,0,0
"Fam123c",799.781180359646,754.154676718643,780.131880746923,566.747660058379,593.018472672341,621.160133794255,679.070758313206,628.630505324324,963.064329370747,693.377454748596
"AA619741",1.09860052247204,0,1.11129897542297,0,2.94058746779673,0,0.917663186909738,0,0,0
"Arhgef4",6333.43201205132,5768.01222968967,7152.32020582222,5502.12527481623,5876.27395648047,5827.38705650955,5768.43079291461,6464.00303803097,6537.09805511927,6562.75678661171
"Fam168b",7916.51536493353,7508.49953977966,6964.51067897574,6576.90889230538,6227.18406097088,7029.39362005048,7387.18865462339,6378.02014216594,8176.26397914984,7143.61246142303
"Plekhb2",8508.66104654596,6818.74458826395,6674.46164639034,7100.52142390265,5863.53141078669,7500.81713881089,6985.25217875693,6080.90146867678,8176.26397914984,6665.14146925733
"Hs6st1",2383.96313376433,1919.28128400868,2374.84591047888,1812.87359337913,1832.96618825996,2052.70799181015,1920.66905020208,1785.57813746377,3153.32914165298,2384.24528299517
"Uggt1",1074.43131097766,999.890470256178,896.818273166335,917.819677811244,799.839791240712,965.060711179684,979.14662043269,901.865041073195,931.541907754774,792.721008206728
"Neurl3",29.6622141067451,22.8788497431498,51.1197528694565,33.5495443586356,30.3860705005663,60.0591917443452,30.2828851680214,40.1253514036803,50.0010825632668,39.5346794374199
"Arid5a",286.734736365203,281.325115360213,190.032124797327,270.792750894701,236.227193246338,258.336797366088,272.545966512192,299.984770017991,321.746096494064,312.222596582701
"4632411B12Rik",1906.07190648899,2000.62830531766,2067.01609428672,2193.9005614522,1918.24322482607,2240.29012492948,2121.63728813531,1982.38343244373,2000.04330253067,2028.43316805839
"Lman2l",1233.7283867361,1079.54276195455,961.273613740867,1091.55838966846,1027.24522208366,1086.82455197644,1105.78414022623,1011.73207467851,1481.55381595071,1002.5589221438
"Cnnm4",549.300261236021,454.187535641789,433.406600414957,419.369304482944,401.880287265554,352.12786392575,412.948434109382,410.807169132917,796.756380845099,511.92341322813
"Cnnm3",1088.71311776979,954.98013557518,1004.61427378236,902.243103644735,961.572101969532,1009.48805849742,1056.23032813311,1046.12523302452,1289.1583460877,1085.6831199353
"Ankrd23",71.4090339606827,107.615330273334,88.9039180338374,130.603583396117,99.979973905089,104.48653906208,104.61360330771,122.286785230264,19.5656410030174,102.384682645626
"Ankrd39",214.227101882048,205.909647688349,271.156950003204,239.639602561683,218.583668439557,236.12312370722,216.568512110698,247.439666989362,163.047008358479,209.837913937075
"Sema4c",509.750642427027,530.450368118956,582.320663121635,463.702630956856,568.513577107369,482.941719916858,535.915301155287,647.737815516553,501.097805688391,554.499221853044
"Fam178b",5.4930026123602,20.3367553272443,16.6694846313445,14.378376153701,13.7227415163848,6.58182923225701,20.1885901120142,12.4197516249487,3.26094016716957,3.04112918749384
"Cox5b",5201.87347390511,5553.6289339483,6477.76172774048,7580.99882703883,9485.35497528967,6014.96918962887,6226.34472318257,8066.15099764935,4949.02019370769,5571.34867148872
"Actr1b",5833.56877432654,7080.58031310222,7732.41827099301,6403.17018044816,6860.39056236978,6699.4794297836,6895.32118643977,7081.16915723996,6728.40654492655,7773.12620323426
"4933424G06Rik",13.1832062696645,11.8631072742258,13.3355877050756,23.9639602561683,25.4850913875717,29.6182315451565,26.6122324203824,17.1965791730058,4.34792022289276,11.1508070208107
"Zap70",65.9160313483225,85.5838453354864,115.575093443989,77.8828708325468,91.1582115016988,89.6774232895017,57.8127807753135,96.4919164707549,78.2625640120697,76.028229687346
"Tmem131",1553.42113877547,1401.54138796925,1144.63794468566,1318.01781408925,1343.84847278311,1410.15691301106,1381.08309629916,1140.70641847605,1175.02544023677,1124.20408964356
"Vwa3b",37.3524177640494,48.2997939022052,47.7858559431876,59.9099006404206,19.6039164519782,53.4773625120882,33.9535379156603,37.259254874846,36.9573218945885,38.5209697082553
"Cnga3",26.366412539329,23.7262145484517,27.7824743855742,39.5405344226776,28.4256788553684,44.4273473177348,31.2005483549311,16.2412136633944,36.9573218945885,36.4935502499261
"Inpp4a",4013.18770859037,3043.73438064423,2611.55259224397,2601.28788580706,2716.12262442158,2637.668064827,2682.32949533716,2475.35203540323,3647.90506700703,2773.50981899438
"6330578E17Rik",2452.0763661576,2161.62761832501,1685.84054571664,1749.36909870028,1751.60993498425,1893.92136158195,2013.35303207997,1730.16693790631,1647.86176447636,1845.96541680876
"Unc50",609.723289971983,924.475002584314,792.356169476576,881.873737426992,969.413668550323,831.778669226479,872.697690751161,945.811854515321,604.360910982094,696.418583936089
"Mgat4a",821.753190809087,761.780959966359,637.885611892783,714.126015633814,656.731201141271,747.03761786117,686.412063808484,618.121484718598,728.276637334538,634.582290457048
"4930594C11Rik",1.09860052247204,1.69472961060369,0,0,0,0.822728654032126,0,0,8.69584044578552,1.01370972916461
"LOC100861893",0,0,0,0,0.980195822598911,2.46818596209638,0,0,0,0
"2010300C02Rik",8696.52173588868,6789.93418488369,7206.77385561794,5058.79201007712,5406.7601574556,5457.98189084912,5962.97538853948,5908.93567694673,9796.95124223312,8021.48508687959
"Gm19863",0,1.69472961060369,1.11129897542297,1.19819801280841,0,0,1.83532637381948,1.91073101922287,2.17396011144638,3.04112918749384
"Tsga10",138.423665831477,106.767965468033,77.7909282796077,86.2702569222057,97.0393864372922,119.295654834658,114.707898363717,73.5631442400805,61.9578631762219,80.0830686040045
"Lipt1",92.2824438876515,115.241613521051,116.686392419412,129.405385383309,117.623498711869,132.459313299172,124.802193419724,135.661902364824,148.916267634077,126.713716145577
"Mitd1",73.6062350056267,118.631072742258,106.684701640605,158.16213769071,128.405652760457,112.713825602401,125.719856606634,149.992385008995,83.6974642906857,127.727425874741
"Mrpl30",1199.67177053947,1086.32168039697,1254.65654325253,1247.32413133356,1638.88741538538,1074.48362216596,1132.39637264662,1419.67314728259,1295.68022642204,1083.65570047697
"Lyg2",2.19720104494408,6.77891844241477,3.3338969262689,8.38738608965889,5.88117493559347,5.75910057822488,0,1.91073101922287,3.26094016716957,3.04112918749384
"Lyg1",0,0,0,0,0,0,0,0.955365509611435,0,0
"Txndc9",972.261462387756,850.754264523053,1000.16907788067,989.711558579749,1120.36382523056,824.37411134019,788.272677555465,1005.04451611123,1053.28367399577,874.831496269061
"Eif5b",3144.19469531498,1874.37094932768,2488.19840597202,1418.66644716516,1496.75902110854,1855.25311484244,1522.40322708326,1540.04920149363,7301.24503429267,2293.01140737036
"Rev1",202.142496134856,204.214918077745,113.352495493143,131.801781408925,113.702715421474,185.113947157228,197.297585185594,120.376054211041,179.351709194326,149.015330187198
"Aff3",1661.08398997773,1042.25871052127,1001.28037685609,921.414271849669,862.572323887042,1030.87900350225,1107.61946660005,898.99894454436,1545.68563923838,977.216178914687
"Lonrf2",3468.28184944423,2720.04102501893,2142.58442461548,2259.80145215667,1704.56053549951,2723.23184484634,2575.88056565563,2030.1517079243,2560.92501128384,2237.2573722663
"Chst10",1886.29709708449,1683.71386813477,1568.04285432181,1530.09886235634,1773.17424308143,1647.10276537232,1574.71002873711,1588.77284248382,1891.34529695835,1581.3871774968
"Gm19877",0,3.38945922120738,3.3338969262689,2.39639602561683,0,3.2909146161285,7.3413054952779,1.91073101922287,1.08698005572319,4.05483891665845
"Nms",1.09860052247204,13.5578368848295,5.55649487711484,10.7837821152757,8.8217624033902,8.22728654032126,4.58831593454869,11.4643861153372,5.43490027861595,7.09596810415229
"Pdcl3",704.202934904578,727.886367754286,873.480994682452,799.198074543211,776.315091498338,783.237678638584,710.271306668137,834.989455400394,1001.10863132106,771.433103894271
"Npas2",1452.34989070804,1132.07937988327,1093.5181918162,901.044905631926,1126.24500016615,853.169614231315,1050.72434901165,1057.58961913986,1418.50897271876,1078.58715183115
"Rpl31",9347.9918457146,8244.01219078166,9773.874488845,8831.91755241081,12215.2003412276,8606.56444983007,9258.30389273235,11761.5047888264,9391.50768144837,7446.71167044325
"Tbc1d8",1402.9128671968,1237.15261574069,915.710355748525,1038.83767710489,1148.78950408592,1040.75174735064,1053.47733857238,1168.41201825479,1153.28583912231,1234.6984501225
"D1Bwg0212e",731.667947966379,723.649543727776,769.018890992693,656.61251101901,701.820208980821,629.387420334576,648.787873145185,735.631442400805,668.492734269762,708.583100686065
"Snord89",5.4930026123602,8.47364805301846,6.6677938525378,11.9819801280841,12.7425456937858,10.6954725024176,6.42364230836817,14.3304826441715,0,5.06854864582307
"Rnf149",711.893138561883,661.791912940742,491.194147136952,472.090017046515,508.721631928835,657.360194571669,614.834335229524,492.013237449889,594.578090480585,640.664548832036
"Creg2",2010.43895612384,1747.26622853241,1478.02763731255,1295.25205184589,1481.07588794696,1504.77070822476,1599.48693478367,1206.62663863924,1386.98655110279,1402.97426516383
"Rfx8",1.09860052247204,12.7104720795277,3.3338969262689,1.19819801280841,8.8217624033902,3.2909146161285,11.9296214298266,1.91073101922287,4.34792022289276,8.10967783331691
