NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	Nrp1	93	5.85086727142334	0.0137917185	No	
row_1	Ntf3	180	4.978507041931152	0.025213748	No	
row_2	Ryk	207	4.759975433349609	0.038700353	No	
row_3	Matn2	276	4.4163994789123535	0.04921109	No	
row_4	Pax6	489	3.6323609352111816	0.050733194	No	
row_5	Dpysl2	585	3.3651721477508545	0.0567712	No	
row_6	Bmpr1b	704	3.105052947998047	0.060957704	No	
row_7	Lgr4	992	2.6110591888427734	0.055908747	No	
row_8	Epha2	1481	2.134168863296509	0.040216666	No	
row_9	Efna5	1575	2.0517196655273438	0.042297076	No	
row_10	Boc	1669	1.9868742227554321	0.044177596	No	
row_11	Csf1r	1783	1.9150854349136353	0.044924073	No	
row_12	Epha1	2351	1.5971031188964844	0.023971094	No	
row_13	Rhoh	2421	1.5531195402145386	0.025609802	No	
row_14	Edn1	2700	1.430210828781128	0.01733148	No	
row_15	Nog	3069	1.2855548858642578	0.0044998988	No	
row_16	Myot	3103	1.2727060317993164	0.006917137	No	
row_17	Bdnf	3186	1.2424027919769287	0.007004745	No	
row_18	Wnt3	3199	1.2377502918243408	0.010272607	No	
row_19	Neurog2	3264	1.215316891670227	0.0110981865	No	
row_20	Cntn6	3424	1.1651884317398071	0.0074337157	No	
row_21	Lrp2	3677	1.0836362838745117	-7.263991E-4	No	
row_22	Gli2	3787	1.049879789352417	-0.0024644677	No	
row_23	Nfib	3872	1.025861144065857	-0.0031356488	No	
row_24	Sema5a	4038	0.9798036217689514	-0.0076454123	No	
row_25	Emb	4251	0.9279590845108032	-0.014459936	No	
row_26	Cntn1	4294	0.914650559425354	-0.013557179	No	
row_27	Ncam1	4303	0.9130486249923706	-0.011107698	No	
row_28	Lmx1a	4378	0.8931950330734253	-0.011731467	No	
row_29	Sema3d	4721	0.8139196038246155	-0.024830353	No	
row_30	Etv1	4730	0.8124753832817078	-0.022690902	No	
row_31	Rpl24	4863	0.7817754745483398	-0.026305085	No	
row_32	Atoh7	5000	0.7504977583885193	-0.030198235	No	
row_33	Kif5b	5159	0.7169088125228882	-0.03519894	No	
row_34	Bmpr2	5213	0.7054921984672546	-0.03544295	No	
row_35	Cyfip1	5335	0.6785891652107239	-0.038873207	No	
row_36	Cntn4	5540	0.63874751329422	-0.046214163	No	
row_37	Bsg	5581	0.6314376592636108	-0.046093166	No	
row_38	Tubb2b	5742	0.6004379391670227	-0.051544182	No	
row_39	Lgi1	5765	0.5966968536376953	-0.05070881	No	
row_40	Lamb2	5819	0.5867992639541626	-0.0513187	No	
row_41	Chl1	6247	0.5169469118118286	-0.06921219	No	
row_42	Lama2	6273	0.5133976936340332	-0.06877051	No	
row_43	Lhx3	6354	0.5002057552337646	-0.07087954	No	
row_44	Ccdc141	6371	0.49875587224960327	-0.07007226	No	
row_45	Edn3	6400	0.4955136775970459	-0.069822624	No	
row_46	Gap43	6572	0.4669167697429657	-0.07618724	No	
row_47	Lhx1	6584	0.46472108364105225	-0.07525669	No	
row_48	Otx2	6634	0.459688663482666	-0.07607587	No	
row_49	App	6649	0.4577447474002838	-0.07530373	No	
row_50	Rtn4r	6714	0.44917067885398865	-0.07683989	No	
row_51	Sema3b	6722	0.44793060421943665	-0.07577855	No	
row_52	Zic2	6766	0.44080260396003723	-0.07638212	No	
row_53	Cxcr4	6809	0.43532150983810425	-0.07695695	No	
row_54	Lama1	6838	0.43037378787994385	-0.07690811	No	
row_55	Efna1	6873	0.4265093207359314	-0.07714501	No	
row_56	Ext1	7011	0.40578150749206543	-0.08214642	No	
row_57	Rtn4rl1	7332	0.36244162917137146	-0.09563303	No	
row_58	Apbb2	7336	0.36222410202026367	-0.09465334	No	
row_59	Mir376a	7469	0.343010812997818	-0.09962007	No	
row_60	Hoxa1	7680	0.3158509135246277	-0.10823021	No	
row_61	Ttc8	7683	0.31580623984336853	-0.10734797	No	
row_62	Plxnb2	7696	0.3142322897911072	-0.10692696	No	
row_63	Dcc	7822	0.3012174665927887	-0.11170306	No	
row_64	Epha7	7831	0.2997629642486572	-0.1111441	No	
row_65	Plxnc1	8081	0.2708354592323303	-0.12167286	No	
row_66	Enah	8177	0.25578317046165466	-0.12521991	No	
row_67	Fezf2	8364	0.23299826681613922	-0.13299017	No	
row_68	Flot1	8396	0.22934004664421082	-0.13369794	No	
row_69	Lamc2	8434	0.2242015302181244	-0.1346954	No	
row_70	Wnt3a	8446	0.2225581407546997	-0.13451134	No	
row_71	Tgfb2	8869	0.17013654112815857	-0.15324572	No	
row_72	Kif5c	8975	0.159088134765625	-0.1575472	No	
row_73	Crmp1	9100	0.1461775302886963	-0.16275561	No	
row_74	Sema6a	9253	0.1410667598247528	-0.16925758	No	
row_75	Igfals	9280	0.13776269555091858	-0.17001948	No	
row_76	B4gat1	9365	0.12900425493717194	-0.17345533	No	
row_77	Pla2g10	9453	0.11939969658851624	-0.17705768	No	
row_78	Isl2	9551	0.10987594723701477	-0.18114579	No	
row_79	Sema3c	9628	0.10047673434019089	-0.18430448	No	
row_80	Unc5d	9642	0.09877467900514603	-0.18459328	No	
row_81	L1cam	9711	0.09175807982683182	-0.18741374	No	
row_82	Ptprm	9890	0.07188748568296432	-0.19531554	No	
row_83	Gbx2	9901	0.07035201042890549	-0.19555505	No	
row_84	Ephb1	9985	0.06328952312469482	-0.19914782	No	
row_85	Unc5c	10185	0.04402722418308258	-0.20809388	No	
row_86	Chn1	10186	0.04363539069890976	-0.20795937	No	
row_87	Neo1	10244	0.036829665303230286	-0.21044716	No	
row_88	Arhgef25	10278	0.03447631746530533	-0.2118469	No	
row_89	Smo	10317	0.03120802529156208	-0.21348491	No	
row_90	Pou4f2	10337	0.03069177456200123	-0.2142574	No	
row_91	Prtg	10384	0.025878584012389183	-0.21627694	No	
row_92	Fgf8	10398	0.024308763444423676	-0.21679528	No	
row_93	Rac1	10465	0.017915362492203712	-0.2197521	No	
row_94	Tenm2	10536	0.01209329068660736	-0.22290942	No	
row_95	Slit2	10556	0.010168776847422123	-0.22374518	No	
row_96	Mir200a	11003	0.0042798276990652084	-0.24408613	No	
row_97	Tbr1	11344	-0.01695389673113823	-0.25955048	No	
row_98	Dscam	11442	-0.027076641097664833	-0.2638938	No	
row_99	Mir9-1	11503	-0.033439841121435165	-0.26652896	No	
row_100	Sema4a	11854	-0.07091812044382095	-0.28228334	No	
row_101	Wnt7b	12004	-0.08713588863611221	-0.28881466	No	
row_102	Hoxa2	12208	-0.10456526279449463	-0.29775664	No	
row_103	Atoh1	12387	-0.10458149015903473	-0.30555767	No	
row_104	Mef2c	12427	-0.10785149037837982	-0.30700505	No	
row_105	Usp33	12514	-0.1163557842373848	-0.31057116	No	
row_106	Apbb1	12569	-0.12157966941595078	-0.31266078	No	
row_107	Bmp7	12832	-0.14798933267593384	-0.3241615	No	
row_108	Fezf1	12845	-0.1506357491016388	-0.3242448	No	
row_109	Nrcam	12906	-0.1580701619386673	-0.32649574	No	
row_110	Nfasc	12910	-0.15842626988887787	-0.3261443	No	
row_111	Cdk5r1	12962	-0.16264909505844116	-0.32797042	No	
row_112	Epha5	13000	-0.16748902201652527	-0.32914266	No	
row_113	Ntrk1	13023	-0.17059794068336487	-0.3296208	No	
row_114	Efna4	13049	-0.17397820949554443	-0.3302254	No	
row_115	Kif5a	13236	-0.19585110247135162	-0.33811018	No	
row_116	Nectin1	13349	-0.20951445400714874	-0.3425757	No	
row_117	Alcam	13436	-0.22035212814807892	-0.3458212	No	
row_118	Pou4f3	13567	-0.22462736070156097	-0.3510616	No	
row_119	Dpysl5	13650	-0.2305341362953186	-0.3540932	No	
row_120	Draxin	13831	-0.25398728251457214	-0.3615249	No	
row_121	Slit1	14156	-0.2946215569972992	-0.37540314	No	
row_122	Nr4a3	14238	-0.305285781621933	-0.37815866	No	
row_123	Epha4	14378	-0.32723385095596313	-0.38349348	No	
row_124	Nptn	14382	-0.32767021656036377	-0.3826203	No	
row_125	Flrt3	14391	-0.3286771774291992	-0.38197222	No	
row_126	Gata3	14555	-0.349952757358551	-0.3883323	No	
row_127	Ephb2	14710	-0.36536845564842224	-0.39423412	No	
row_128	Efnb1	14720	-0.3671689033508301	-0.39351302	No	
row_129	Vax1	14731	-0.368247389793396	-0.39283422	No	
row_130	Artn	14740	-0.37032350897789	-0.39205775	No	
row_131	Flrt2	14809	-0.37979140877723694	-0.39399034	No	
row_132	Ngfr	14829	-0.38293221592903137	-0.393677	No	
row_133	Mir9-3	14916	-0.39719489216804504	-0.39637738	No	
row_134	Ank3	14978	-0.40785497426986694	-0.397904	No	
row_135	Ephb6	15025	-0.41674870252609253	-0.39871863	No	
row_136	Efna2	15067	-0.4225340485572815	-0.39928722	No	
row_137	Reln	15139	-0.4331698417663574	-0.4011922	No	
row_138	Sema4b	15141	-0.43336308002471924	-0.39990193	No	
row_139	Plxna2	15407	-0.47436001896858215	-0.4105335	No	
row_140	Scn1b	15520	-0.49314847588539124	-0.41412464	No	
row_141	Vangl2	15802	-0.5346580147743225	-0.42530054	No	
row_142	Fzd3	15818	-0.5360054969787598	-0.4243328	No	
row_143	Tubb3	15886	-0.5465213060379028	-0.42570576	No	
row_144	Rhog	15984	-0.5617973208427429	-0.42840075	No	
row_145	Ntn5	15996	-0.5631545782089233	-0.42716676	No	
row_146	Lhx2	16028	-0.5695614218711853	-0.4268258	No	
row_147	Plxna4	16145	-0.5907840132713318	-0.43029854	No	
row_148	Prrxl1	16201	-0.6000747680664062	-0.43095878	No	
row_149	Unc5b	16269	-0.6107702255249023	-0.43213367	No	
row_150	Cntn2	16274	-0.6118763089179993	-0.43043005	No	
row_151	Smad4	16433	-0.6431038975715637	-0.43565828	No	
row_152	Gli3	16463	-0.6492630839347839	-0.43498033	No	
row_153	Gas1	16518	-0.6570761203765869	-0.4354192	No	
row_154	Sema6d	16550	-0.6630764603614807	-0.43478996	No	
row_155	Lrtm1	16619	-0.6753136515617371	-0.43581155	No	
row_156	Wnt5a	16767	-0.701867401599884	-0.4403566	No	
row_157	Robo2	16768	-0.7020220160484314	-0.43819255	No	
row_158	Cdk5	16940	-0.7402722239494324	-0.4437145	No	
row_159	Ythdf1	17052	-0.7625312209129333	-0.44642964	No	
row_160	Arhgap35	17086	-0.7690647840499878	-0.44556493	No	
row_161	Ece1	17103	-0.7747640609741211	-0.44390684	No	
row_162	Crppa	17188	-0.7964296936988831	-0.44528526	No	
row_163	Plxna1	17191	-0.7972826361656189	-0.4429188	No	
row_164	Sema3e	17235	-0.8059906959533691	-0.44239664	No	
row_165	Gdf7	17339	-0.8277595639228821	-0.4445456	No	
row_166	Ephb4	17504	-0.866374135017395	-0.4493594	No	
row_167	Plxna3	17513	-0.8682164549827576	-0.44704813	No	
row_168	Rnf165	17532	-0.8734628558158875	-0.44517705	No	
row_169	Dpysl4	17570	-0.8840848207473755	-0.44414032	No	
row_170	B3gnt2	17610	-0.8934987783432007	-0.44316584	No	
row_171	Gfra3	17654	-0.9059555530548096	-0.44233555	No	
row_172	Ocm	17791	-0.9459241032600403	-0.44562626	No	
row_173	Sema3a	17944	-0.983397901058197	-0.44953164	No	
row_174	Plxnb3	18116	-1.0331538915634155	-0.4541508	No	
row_175	Ptch1	18166	-1.0455933809280396	-0.45316383	No	
row_176	Isl1	18597	-1.1940944194793701	-0.46910685	Yes	
row_177	Etv4	18618	-1.204635739326477	-0.46630618	Yes	
row_178	Runx3	18683	-1.230151891708374	-0.46543488	Yes	
row_179	Efnb2	18737	-1.2467336654663086	-0.46401042	Yes	
row_180	Mycbp2	18740	-1.2478994131088257	-0.4602549	Yes	
row_181	Sema4g	18747	-1.2503236532211304	-0.45667446	Yes	
row_182	Foxd1	18777	-1.2588523626327515	-0.4541174	Yes	
row_183	Robo3	18841	-1.2777351140975952	-0.45305377	Yes	
row_184	Ptpro	18897	-1.3007361888885498	-0.45155412	Yes	
row_185	Erbb2	19058	-1.3764498233795166	-0.454613	Yes	
row_186	Notch3	19138	-1.4031177759170532	-0.45389307	Yes	
row_187	Lrp1	19221	-1.4327834844589233	-0.45321858	Yes	
row_188	Dlx5	19223	-1.433953046798706	-0.4488439	Yes	
row_189	Ephb3	19241	-1.443372368812561	-0.44517037	Yes	
row_190	Efna3	19296	-1.4725816249847412	-0.44309536	Yes	
row_191	Sema4f	19345	-1.4913567304611206	-0.44068867	Yes	
row_192	Plxnb1	19419	-1.5271841287612915	-0.43931246	Yes	
row_193	Shh	19436	-1.5369666814804077	-0.43530476	Yes	
row_194	Mypn	19477	-1.559777855873108	-0.43232206	Yes	
row_195	Rac2	19514	-1.5798877477645874	-0.42909482	Yes	
row_196	Efnb3	19525	-1.5855425596237183	-0.42466357	Yes	
row_197	Ablim1	19534	-1.5891070365905762	-0.42013007	Yes	
row_198	Epha3	19643	-1.6557047367095947	-0.41995496	Yes	
row_199	Sema4d	19673	-1.6692177057266235	-0.4161329	Yes	
row_200	Cntn5	19689	-1.6769659519195557	-0.411648	Yes	
row_201	Sema3f	19699	-1.6801915168762207	-0.40687937	Yes	
row_202	Cdh4	19746	-1.7047019004821777	-0.40372372	Yes	
row_203	Dvl1	19987	-1.830717921257019	-0.40903324	Yes	
row_204	Sema5b	20232	-1.9779547452926636	-0.4140714	Yes	
row_205	Dag1	20300	-2.02402400970459	-0.4108898	Yes	
row_206	Nkx2-1	20394	-2.103593111038208	-0.40864947	Yes	
row_207	Klf7	20429	-2.140475034713745	-0.4036029	Yes	
row_208	Vasp	20467	-2.1760497093200684	-0.39858353	Yes	
row_209	Egr2	20472	-2.1829211711883545	-0.39203697	Yes	
row_210	Vegfa	20496	-2.2060039043426514	-0.38628638	Yes	
row_211	Sema7a	20522	-2.233536958694458	-0.38054216	Yes	
row_212	Notch1	20557	-2.2596285343170166	-0.37512827	Yes	
row_213	Dscaml1	20586	-2.292266368865967	-0.36933994	Yes	
row_214	Sema3g	20589	-2.2938666343688965	-0.3623601	Yes	
row_215	Bcl11b	20618	-2.318061590194702	-0.35649225	Yes	
row_216	Nrp2	20622	-2.3242228031158447	-0.34946448	Yes	
row_217	Lmtk2	20625	-2.3267366886138916	-0.34238333	Yes	
row_218	Ednra	20711	-2.4110100269317627	-0.33883026	Yes	
row_219	Kalrn	20739	-2.4505491256713867	-0.33250836	Yes	
row_220	Ntn3	20792	-2.5129528045654297	-0.32713503	Yes	
