"","B1116","B1117","B1118","B1119","B1120","B1106","B1107","B1108","B1109","B1110"
"Zc3h10",548.070620318291,547.018034650899,555.29319920768,530.489887384295,561.766275630074,565.460968066121,572.205970335644,570.9135030825,582.775178989982,459.250093731324
"Rpl41",8640.81180366893,7679.1949826107,9925.04287279498,14460.3198516214,18287.5332910994,7236.9734060528,9806.87200126864,11844.8768340955,10398.4343760216,7483.25317565722
"Pa2g4",1675.74767045732,1686.28989854864,1917.18817987316,1823.93152291679,2057.54187804302,1694.52893381126,1753.53442522214,1876.88941534705,1938.72681386018,1709.82342589201
"Erbb3",196.826948963513,210.262674881126,126.202999819927,151.398237523158,70.9497199325181,164.07637925853,145.820231150051,149.718233035853,143.063942856747,247.288512009174
"Gm9182",8.69953365584589,13.4031983987969,6.58450433843099,4.76844842592625,8.74722574510496,7.41588154840814,7.38330284304057,7.21533653184834,21.0388151259921,16.1494538454971
"Rps26",3641.84227667849,3839.17864135539,3944.11809872016,5385.9624970837,6841.30244664376,3345.48956352562,3651.04325588356,4428.41279642192,4377.12548696267,3423.68421524539
"Ikzf4",304.483677954606,231.205172379247,271.062095265409,234.846084976868,208.961503910841,238.235194742612,253.80103522952,217.362013021931,285.075944957194,333.082485563378
"Suox",266.42321821028,325.86526107075,303.984616957564,275.377896597241,346.973287889164,315.174965807346,304.561242275424,373.393665523151,305.062819326886,208.933559126119
"Rab5b",5316.50250542882,4557.92515549087,5119.45212313009,4748.18252011606,4346.39928134549,4858.32939940088,4598.8747583589,4280.49839751903,5673.11649872378,5463.56210410474
"Cdk2",48.9348768141332,65.3405921941349,76.8192172816949,67.9503900694491,55.3990963856648,55.6191116130611,83.0621569842064,64.036111720154,57.8567415964784,57.5324293245834
"Pmel",14.1367421907496,13.4031983987969,29.6302695229395,22.6501300231497,18.4663654618883,15.7587482903673,19.3811699629815,25.2536778614692,31.5582226889882,15.1401129801535
"Dgka",206.61392432634,255.498469477066,246.918912691162,258.688327106499,276.995481928324,251.212987452326,264.87598949408,243.517607949881,217.751736554019,238.204444221082
"Wibg",574.169221285829,560.421233049696,701.2497120429,568.637474791705,760.036725852454,570.095894033876,611.891223116987,658.399458531161,643.78774285536,529.903954305374
"Mmp19",11.9618587767881,12.5654984988721,20.8509304050315,20.2659058101866,22.3540213486016,15.7587482903673,11.9978671199409,16.2345071966588,17.8829928570933,16.1494538454971
"Tmem198b",245.761825777646,222.828173379999,249.113747470639,222.924963912052,206.045761995806,221.549461258693,227.036562423498,194.814086359905,253.517722268205,228.111035567647
"Dnajc14",1779.05463262049,1517.91221866375,1617.59323247455,1219.53068493064,1136.16743289197,1546.2113028431,1570.79767985688,1416.91171144172,1661.01445419708,1692.66463118117
"Ormdl2",81.5581280235553,68.6913917938341,81.2088868406489,107.290089583341,116.6296766014,80.6477118389386,87.6767212611068,86.5840383821801,102.038253361062,72.672542304737
"Sarnp",580.693871527713,646.704322741951,729.782564176101,616.321959050968,851.396639190217,668.356324550284,664.497255873652,689.966555857997,675.345965544348,498.614387479723
"Gdf11",359.943205010624,218.639673880375,254.600834419332,277.762120810204,194.382794335666,229.892328000652,263.9530766387,258.850198080059,419.724361763543,389.605574022618
"Cd63",1901.93554550931,1858.85607793315,2452.72786606554,2419.98757615757,2089.61503910841,1876.21803174726,1978.72516193487,2264.7137539339,3038.00490419327,2018.68173068714
"Rdh5",59.8092938839405,100.523987990977,217.288643168223,280.146345023167,83.5846015643363,67.6699191292243,102.443326947188,181.285330362689,211.440092016221,93.8687004769519
"Bloc1s1",717.711526607286,867.8570963221,990.967902933864,1207.60956386582,1353.87616254791,744.369110421467,902.60877256171,1170.68835229239,821.565730669993,606.613860071485
"Itga7",281.647402108011,319.163661871351,312.763956075472,287.299017662057,376.130707039513,315.174965807346,304.561242275424,316.572890334846,367.127323948563,275.550056238794
"Mettl7b",0,0,0,0,1.94382794335666,0,0,1.80383413296208,0,0
"Olfr9",0,0,0,0,0,0,0,0,0,0
"Olfr763",0,0,0,0,0,0,0,0,0,0
"Olfr764",0,0,0,0,0,0,0,0,0,0
"Olfr765",0,0,0,0,0,0,0,0,0,0
"Olfr766",0,0,0,0,0,0,0,0,0,0
"Olfr767",0,0,0,0,0,0,0,0,0,0
"Olfr768",0,0,0,0,0,0,0,0,0,0
"Olfr769",0,0,0,0,0,0,0,0,0,0
"LOC100862148",0,0,0,0,0,0,0,0,0,0
"Olfr770",0,0,0,0,0,0,0,0,0,0
"Olfr771",0,0,0,0,0,0,0,0,0,0
"Olfr772",0,0,0,0,0,0,0,0,0,0
"Olfr773",0,0,0,0,0,0,0,0,0,0
"Olfr774",0,0,0,0,0,0,0,0,0,0
"Olfr775",0,0,0,0,0,0,0,0,0,0
"Olfr776",0,0,0,0,0,0,0,0,0,0
"Olfr777",0,0,0,0,0,0,0,0,0,0
"Olfr780",0,0,0,0,0,0,0,0,0,0
"Olfr781",0,0,0,0,0,0,0,0,0,0
"Olfr782",0,0,0,0,0,0,0,0,0,0
"Olfr784",0,0,0,0,0,0,0,0,0,0
"Olfr786",0,0,0,0,0,0,0,0,0,0
"Olfr787",0,0,0,0,0,0,0,0,0,0
"Olfr788",0,0,0,0,0,0,0,0,0,0
"Olfr790",0,0,0,0,0,0,0,0,0,0
"Olfr791",0,0,0,0,0,0,0,0,0,0
"Olfr792",0,0,0,0,0,0,0,0,0,0
"Olfr794",0,0,0,0,0,0,0,0,0,0
"Olfr796",0,0,0,0,0,0,0,0,0,0
"Olfr798",0,0,0,0,0,0,0,0,0,0
"Olfr799",0,0,0,0,0,0,0,0,0,0
"Olfr800",0,0.837699899924807,0,0,0,0,0,0,0,0
"Olfr801",0,0,0,0,0,0,0,0,0,0
"Olfr802",0,0,0,0,0,0,0,0,0,0
"Olfr803",0,0,0,0,0,0,0,0,0,0
"Olfr804",0,0,0,0,0,0,0,0,0,0
"Olfr805",0,0,0,0,0,0,0,0,0,0
"Olfr806",0,0,0,0,0,0,0,0,0,0
"Olfr807",0,0,0,0,0,0,0,0,0,0
"Olfr808",0,0,0,0,0,0,0,0,0,0
"Olfr809",0,0,0,0,0,0,0,0,0,0
"Olfr810",0,0,0,0,0,0,0,0,0,0
"Olfr811",0,0,0,0,0,0,0,0,0,0
"Olfr812",0,0,0,0,0,0,0,0,0,0
"Olfr813",0,0,0,0,0,0,0,0,0,0
"Olfr814",0,0,0,0,0,0,0,0,0,0
"Olfr815",0,0,0,0,0,0,0,0,0,0
"Olfr816",0,0,0,0,0,0,0,0,0,0
"Olfr818",0,0,0,0,0,0,0,0,0,0
"Olfr819",0,0,0,0,0,0,0,0,0,0
"Olfr247",0,0,0,0,0,0,0,0,0,0
"Olfr820",0,0,0,0,0,0,0,0,0,0
"Olfr821",0,0,0,0,0,0,0,0,0,0
"Olfr822",0,0,0,0,0,0,0,0,0,0
"Olfr823",0,0,0,0,0,0,0,0,0,0
"Olfr824",0,0,0,0,0,0,0,0,0,0
"Olfr825",0,0,0,0,0,0,0,0,0,0
"Olfr826",0,0,0,0,0,0,0,0,0,0
"Olfr827",0,0,0,0,0,0,0,0,0,0
"Neurod4",1.08744170698074,1.67539979984961,6.58450433843099,3.57633631944469,0.971913971678329,3.70794077420407,3.69165142152029,0.901917066481042,0,1.00934086534357
"5830405N20Rik",1.08744170698074,0,0,0,0.971913971678329,0,0,1.80383413296208,0,0
"Vmn2r84",5.43720853490368,10.8900986990225,8.77933911790799,13.1132331712972,7.77531177342664,8.34286674195916,8.30621569842064,15.3325901301777,5.25970378149804,10.0934086534357
"Vmn2r85",0,7.53929909932326,0,0,0.971913971678329,7.41588154840814,0,0.901917066481042,5.25970378149804,0
"Vmn2r86",1.08744170698074,0,1.0974173897385,1.19211210648156,1.94382794335666,0,0,2.70575119944313,1.05194075629961,5.04670432671785
"Vmn2r87",11.9618587767881,10.8900986990225,6.58450433843099,4.76844842592625,1.94382794335666,6.48889635485713,8.30621569842064,3.60766826592417,10.5194075629961,2.01868173068714
"LOC434624",0,0.837699899924807,2.194834779477,0,0.971913971678329,2.78095558065305,0,2.70575119944313,2.10388151259921,0
"Pisd-ps1",603.530147374309,706.181015636612,769.289590206687,690.232909652825,624.940683789166,687.823013614855,703.259595799614,616.911273473033,483.892747897819,827.659509581727
"Sfi1",539.371086662445,876.234095321348,1258.73774603006,1201.64900333342,958.307176074833,787.010429324814,1299.46130037514,965.953178201196,474.425281091123,822.612805255009
"Eif4enif1",1238.59610425106,1114.97856679992,1094.12513756928,1077.66934425933,1079.79642253462,1168.92832906783,1106.57251360071,1058.85063604874,1127.68049075318,1200.1062888935
"Drg1",1644.21186095487,1486.91732236653,1477.12380658802,1568.81953212974,1618.23676284442,1510.98586548816,1491.4271742942,1435.85196983782,1565.28784537382,1473.63766340161
"Patz1",971.085444333798,702.830216036913,950.36345951354,822.557353472278,780.446919257698,762.908814292488,716.180375774935,759.414169977038,1025.64223739212,939.696345634863
"Gm12592",44.5851099862102,41.0472950963155,50.4811999279709,56.0292690046334,35.9608169520982,65.8159487421223,45.2227299136235,53.2131069223815,65.2203268905756,73.6818831700806
"Gm11944",14.1367421907496,25.1309969977442,9.87675650764649,16.6895694907419,10.6910536884616,12.0508075161632,11.0749542645609,16.2345071966588,12.6232890755953,11.1027495187793
"Pik3ip1",1070.04263966905,1261.57604928676,1167.65210268176,1177.80676120378,1271.26347495525,1153.16958077747,1154.56398208047,1222.09762508181,1147.66736512287,1005.30350188219
"Limk2",2987.20236907608,3245.2494123087,3375.65589083562,3277.11618071782,3198.56888079338,3393.69279359028,3261.57403091317,3319.95672171672,3127.41986847873,3024.99457343468
"Rnf185",1087.44170698074,943.250087315332,947.071207344324,965.610806250066,875.694488482175,936.255045486528,982.902190979776,896.505564082156,1078.2392752071,1038.61175043853
"8430429K09Rik",139.192538493534,157.487581185864,162.417773681298,168.0878070139,141.899439865036,165.003364452081,158.741011125372,154.227818368258,139.908120587848,156.447834128253
"Pla2g3",25.0111592605569,61.9897925944357,51.5786173177094,44.1081479398178,66.0901500741264,66.7429339356733,65.5268127319851,64.036111720154,30.5062819326886,47.4390206711478
"Inpp5j",2286.88990978049,2206.50153640194,2710.62095265409,2040.89592629644,2340.36884380142,2470.41554081346,2391.26720828977,2426.156908834,2344.77594579182,2109.52240856806
"Selm",1612.67605145243,2344.72201988953,2775.36857864866,2751.39474175945,3193.70931093499,2378.64400665191,2606.30590359332,2808.56974502197,1989.21997016256,1323.24587446542
"Smtn",209.876249447282,237.06907167872,290.815608280702,253.919878680573,254.641460579722,262.336809774938,229.805300989638,301.240300204668,372.387027730061,229.12037643299
"Tug1",1913.8974042861,1602.51990855615,1303.73185900934,1497.29280574084,1669.74820334337,1535.08748052049,1652.93692398571,1583.76636874071,1490.60005167654,2075.20481914638
"Morc2a",786.220354147073,929.846888916535,636.502086048329,830.902138217649,713.384855211894,890.832771002528,781.707188506921,826.156032896635,692.177017645142,870.051825926157
"Osbp2",2194.45736468713,2162.94114160585,2462.60462257319,1832.27630766216,1941.8841154133,2458.3647332973,2035.94575896844,1946.33702946609,1877.7142499948,2071.167455685
"4921536K21Rik",30.4483677954606,26.8063967975938,20.8509304050315,32.1870268750022,24.2978492919582,29.6635261936326,17.5353442522214,24.3517607949881,44.1815117645835,43.4016572097735
"Dusp18",726.411060263132,611.520926945109,510.299086228402,606.785062199115,559.822447686718,632.203902001794,592.510053154006,552.875161752879,593.294586552979,778.201807179892
"LOC100862138",0,0,0,0,0,0,0,0,0,0
"Slc35e4",702.487342709556,496.75604065541,789.04310322198,476.844842592625,458.743394632171,639.619783550202,464.225166256176,572.717337215462,827.877375207791,693.417174491032
"Tcn2",598.092938839405,549.531134350673,733.074816345317,731.956833379679,610.361974213991,527.454575130529,489.143813351438,676.437799860782,839.448723527087,575.324293245834
"4930556J24Rik",1.08744170698074,0.837699899924807,0,1.19211210648156,0,0,0.922912855380072,0,0,2.01868173068714
"Pes1",988.48451164549,967.543384413152,945.973789954586,1040.7138689584,1008.84670260211,853.753363260488,897.071295429429,942.503334472689,1016.17477058542,884.182598040967
"Gal3st1",423.014824015507,356.022457468043,458.720468910692,422.007685694473,450.968082858745,423.632233452815,353.475623610567,393.235840985734,500.723799998613,365.381393254372
"LOC100862181",0,0.837699899924807,0,4.76844842592625,0.971913971678329,1.85397038710204,0.922912855380072,0,1.05194075629961,1.00934086534357
"Sec14l4",5.43720853490368,9.21469889917287,10.974173897385,9.5368968518525,7.77531177342664,2.78095558065305,1.84582571076014,9.01917066481042,5.25970378149804,2.01868173068714
"Sec14l3",188.127415307667,136.545083687743,88.8908085688184,116.826986435193,66.0901500741264,125.143001129387,107.057891224088,105.524296778282,139.908120587848,145.345084609474
"Mtfp1",1020.02032114793,1291.73324568405,1511.14374566991,1394.77116458343,1503.55091418638,1378.42698281036,1391.75258591315,1377.22736051655,1277.05607814772,941.71502736555
"Sec14l2",1091.79147380866,1183.66995859375,1337.75179809123,1233.83603020842,1245.99371169162,1262.55383361649,1271.77391471374,1327.62192186009,1204.47216596305,1013.37822880494
"Rnf215",587.218521769598,805.029603827739,763.802503257995,807.059896088018,894.160853944063,737.88021406661,742.021935725577,832.469452362002,640.631920586461,578.352315841865
"Mir3060",25.0111592605569,50.2619939954884,34.0199390818934,39.3396995138916,33.0450750370632,43.5683040968978,30.4561242275424,29.7632631938744,31.5582226889882,25.2335216335892
"Ccdc157",823.193372184418,895.501193019618,936.097033446939,1012.10317840285,849.45281124686,933.474089905875,939.525286776913,907.328568879929,906.772931930262,772.14576198783
"Sf3a1",2354.31129561329,2071.63185251405,2198.12703164621,1792.93660814827,2180.00303847449,2171.92630849003,2107.0100488327,2328.74986565405,2532.02140041315,2344.69883019311
"Tbc1d10a",722.061293435209,727.123513134732,830.744964032043,687.848685439862,816.407736209797,735.099258485957,838.004872685105,859.526964356433,846.812308821184,686.351788433627
"Gatsl3",67.4213858328057,92.9846888916535,84.5011390098644,118.019098541675,101.079053054546,100.11440090351,94.1371112487673,157.835486634182,85.2072012602682,65.607156247332
"Osm",1.08744170698074,0.837699899924807,2.194834779477,2.38422421296313,1.94382794335666,0.926985193551018,5.53747713228043,0.901917066481042,10.5194075629961,4.03736346137428
"Lif",17.3990673116918,15.9162980985713,17.558678235816,20.2659058101866,22.3540213486016,19.4666890645714,18.4582571076014,20.744092529064,29.454341176389,14.13077211481
"Hormad2",0,0,0,0,0.971913971678329,0,1.84582571076014,0,0,0
"Mtmr3",1801.89090846708,1740.74039204375,1467.24705008037,1672.53328539363,1625.04016064617,1704.72577094032,1581.87263412144,1512.51492048871,1641.02757982739,1784.51464992743
"Gm11961",0,0.837699899924807,0,1.19211210648156,0.971913971678329,0,0.922912855380072,0,1.05194075629961,1.00934086534357
"Ascc2",356.680879889682,324.1898612709,332.517469090765,309.949147685206,229.371697316086,315.174965807346,320.250760816885,353.551490060569,333.465219746975,420.895140848268
"Uqcr10",1546.34210732661,2037.28615661713,2216.78312727177,3615.67601895858,4122.85906785947,1981.89434381208,2300.82174846252,2594.81540026596,1806.18227856643,1302.0497162932
"Zmat5",717.711526607286,753.929909932326,787.945685832242,879.778734583393,973.857799621686,876.927993099263,877.690125466448,908.23048594641,752.137640754219,579.361656707209
"Cabp7",388.216689392123,350.158558168569,373.121912511089,379.091649861137,315.872040795457,424.559218646366,332.248627936826,324.690143933175,427.087947057641,428.969867771017
"Nf2",3980.0366475495,3043.36373642682,3780.60290764913,2937.36423037057,3002.24225851436,3375.15308971926,3225.58042955335,3050.28351883888,4234.06154410592,4090.85852723749
"Nipsnap1",1845.38857674631,2162.10344170593,2193.73736208726,2106.46209215292,2277.19443564233,2026.38963310253,2098.70383313428,2192.56038861541,1991.32385167516,1614.94538454971
"Thoc5",754.684544644631,665.133720540296,866.959737893414,692.617133865788,722.132080956999,686.896028421304,699.567944378094,680.947385193187,761.605107560916,626.800677378356
"Nefh",2050.91505936567,1976.97176382254,1958.89004068322,1926.45316407421,1829.14209469862,2180.26917523199,1718.46373671769,1790.30537696487,2386.85357604381,2172.10154221936
"Ap1b1",4762.99467657563,4366.92957830802,4864.85128871076,4228.4216416901,4478.57958149374,4864.81829575574,4438.28792152276,4488.84123987615,5340.70321973311,4614.7064363508
"Gm10278",4.34976682792295,1.67539979984961,0,2.38422421296313,0.971913971678329,0,1.84582571076014,0.901917066481042,0,2.01868173068714
"Gas2l1",3050.27398808097,2633.72848536359,3220.92003888249,2532.04611416684,2888.52832382799,2917.22240410505,2843.494507426,2983.54165591929,3537.67676343558,2947.27532680322
"Rasl10a",494.785976676235,736.338212033905,688.080703366038,525.721438958369,909.711477490916,722.121465776243,768.7864085316,680.045468126706,519.658733612006,440.072617289796
"Ewsr1",3766.89807298127,5401.48895471515,4733.16120194214,5265.55917432906,5802.32641091963,4730.40544269084,5223.6867614512,5217.59022959283,3649.18248360334,3375.2358537089
"Rhbdd3",494.785976676235,575.499831248342,625.527912150944,531.681999490777,682.283608118187,558.972071711264,513.13954759132,629.538112403768,495.464096217115,456.222071135293
"Emid1",146.804630442399,146.597482486841,183.268704086329,132.324443819453,169.113031072029,160.368438484326,143.051492583911,112.73963331013,112.557660924058,120.111562975885
"Kremen1",906.926383621934,725.448113334882,756.120581529825,573.405923217632,584.120296978676,857.461304034692,717.103288630316,670.124380395414,779.488100418009,870.051825926157
"Znrf3",426.277149136449,271.414767575637,260.087921368024,261.072551319462,208.961503910841,277.168572871754,272.259292337121,282.300041808566,397.633605881252,522.838568247969
"Xbp1",2384.75966340876,2095.08744971194,2205.80895337438,1994.40355414365,2535.72355210876,2115.38021168342,2208.53046292451,2412.62815283679,2498.35929621157,2461.78237057297
"Ccdc117",405.615756703815,388.69275356511,264.477590926978,438.697255185215,299.349503276925,393.968707259183,359.013100742848,398.647343384621,379.750613024158,392.633596618648
"Ankrd36",1.08744170698074,0,0,0,0,0,0,0,0,0
"Gm11964",26.0986009675377,37.6964954966163,55.9682868766634,21.4580179166681,45.6799566688815,54.6921264195101,38.762339925963,36.9785997257227,42.0776302519843,40.3736346137428
"Mrps24",593.743172011482,673.510719539544,834.037216201259,805.867783981536,1003.98713274371,613.664198130774,766.940582820839,813.5291939659,743.722114703822,504.670432671785
"Urgcp",2301.02665197124,1810.26948373751,2289.21267499451,1769.09436601864,1897.1760727161,1917.00538026351,1921.50456490131,1824.57822549115,2422.619561758,2469.85709749571
"2210015D19Rik",181.602765065783,227.016672879623,230.457651845085,237.230309189831,232.287439231121,265.117765355591,215.961608158937,228.185017819704,235.634729411112,207.924218260775
"Dbnl",2422.82012315308,2318.75332299186,2536.13158768567,2303.16058972238,2753.43228176471,2247.01210916767,2493.71053523695,2289.06551472889,2532.02140041315,2039.87788885935
"Pgam2",234.887408707839,186.807077683232,215.093808388746,139.477116458343,214.792987740911,139.974764226204,186.428396786774,208.342842357121,208.284269747322,191.774764415278
"Polm",203.351599205398,250.472270077517,295.205277839656,255.111990787054,286.714621645107,294.781291549224,283.334246601682,251.634861548211,232.478907142213,165.531901916345
"Aebp1",489.348768141332,440.630147360448,662.840103402053,675.927564375046,721.16016698532,507.987886065958,479.914684797637,528.523400957891,833.137078989289,700.482560548437
"Pold2",491.523651555293,476.651243057215,562.97512093585,549.563681088,601.614748468886,467.200537549713,578.666360323305,601.578683342855,657.462972687255,468.334161519416
"Myl7",4.34976682792295,2.51309969977442,5.48708694869249,2.38422421296313,0.971913971678329,0.926985193551018,11.0749542645609,5.41150239888625,7.36358529409725,0
"Gck",92.4325450933626,113.089486489849,158.028104122344,178.816815972234,136.067956034966,119.581089968081,134.74527688549,177.677662096765,194.609039915427,101.9434273997
"Ykt6",2550.05080286983,2786.18986714991,3185.80268241086,2658.40999745388,2860.34281864932,2830.08579591126,2956.08987578237,2986.24740711873,3082.18641595785,2608.13679604778
"Camk2b",42948.5102172042,32625.8980023714,38948.440579209,29504.7746354187,32994.5355105359,34107.4932115162,33787.8396354644,33370.9314597986,39677.1014461086,39913.3751791461
"LOC100861932",10.8744170698074,4.18849949962403,6.58450433843099,2.38422421296313,3.88765588671332,14.8317630968163,7.38330284304057,6.3134194653673,14.7271705881945,12.1120903841228
"Nudcd3",5114.2383479304,3819.91154365712,4857.16936698259,3589.44955261598,3264.65903086751,4278.03666823795,3808.86135415356,3758.2884160265,5513.22150376624,5432.27253727909
"Gm11968",19.5739507256533,12.5654984988721,26.338017353724,30.9949147685206,53.4552684423081,2.78095558065305,11.0749542645609,34.2728485262796,21.0388151259921,27.2522033642764
"Npc1l1",10.8744170698074,47.748894295714,48.2863651484939,20.2659058101866,17.4944514902099,46.3492596775509,40.6081656367231,19.8421754625829,11.5713483192957,23.2148399029021
"Ddx56",930.850101175511,908.06669151849,1009.62399855942,841.631147175983,880.554058340566,879.708948679916,838.927785540485,915.445822478258,1069.8237491567,872.070507656844
"LOC100861956",35.8855763303643,84.6076898924055,69.1372955535254,109.674313796304,125.376902346504,63.0349931614692,56.2976841781844,101.916628512358,54.7009193275796,55.5137475938963
"Tmed4",1653.9988363177,1448.38312696999,1570.40428471579,1662.99638854178,1558.95001057204,1565.67799190767,1621.55788690279,1702.81942151621,1726.23478108766,1581.63713599337
"Ogdh",9040.99035183785,7102.01975156251,8444.62681403775,7132.40673307919,6782.01569437138,7808.92327047378,7319.62185601935,7246.90362917517,9004.61287392464,8500.66876792354
"Zmiz2",11562.7676703262,9262.44779346859,11548.1231922182,8198.15495627371,9944.62375821267,11177.5874638382,9977.61087951395,9757.8407422584,13358.5956642487,11554.9342264532
"Ppia",13672.4045818688,17749.1854796068,19933.4894672101,23960.2612281729,27293.2881526708,17213.1880590489,18712.0581428309,20937.1027812909,15652.8784537382,11576.1303846254
"H2afv",997.184045301336,1082.30827070285,1162.16501573307,1031.17697210655,1228.49926020141,1074.37583932563,1110.26416502223,1262.68389307346,1131.88825377838,963.920526403109
"Purb",7696.91240200965,6511.44132211552,5885.44946116757,5810.35440699114,6305.777848249,6284.9596122759,6261.96372375379,5672.15643109927,6265.35914452046,8532.96767561453
"Myo1g",20.661392432634,14.2408982987217,38.4096086408474,14.3053452777788,18.4663654618883,34.2984521613877,19.3811699629815,22.5479266620261,28.4024004200894,17.1587947108407
"LOC100861985",0,0,0,0,0,0,0,0,0,0
"Gm11974",31.5358095024414,52.7750936952628,44.9941129792784,59.6056053240781,69.0058919891614,41.7143337097958,55.3747713228043,45.9977703905332,18.9349336133929,20.1868173068714
"Ccm2",2597.89823797698,2411.73801188352,2630.50948320318,2017.0536841668,2803.97180829198,2440.75201461983,2338.6611755331,2480.27193282287,2746.61731469827,2459.76368884228
"Nacad",2207.5066651709,1822.83498223638,2220.07537944098,1870.42389506957,1578.38829000561,1842.84656477942,1774.76142089588,1830.89164495652,2370.02252394302,2087.3169095305
"Tbrg4",1162.47518476241,1108.27696760052,1400.30458930632,1152.77240696767,1260.57242126679,1225.47442587445,1143.48902781591,1115.67141123705,1327.5492344501,1102.20022495518
"Snora5c",4.34976682792295,4.18849949962403,6.58450433843099,2.38422421296313,4.85956985839165,9.26985193551018,1.84582571076014,8.11725359832938,4.20776302519843,11.1027495187793
"Wap",0,0,0,0,0,0,0,0,0,0
"Gm11978",0,0,1.0974173897385,0,0,0.926985193551018,2.76873856614021,0.901917066481042,1.05194075629961,3.02802259603071
"Ramp3",288.172052349895,311.624362772028,316.056208244688,313.525484004651,444.164685056997,290.146365581469,315.636196539984,318.376724467808,331.361338234376,264.447306720015
"Gm11981",0,0,0,0,0,0,0,0,0,0
"Gm11983",0,0,0,0,0,0,0,0,0,0
"Adcy1",6613.82046185684,7100.34435176266,4729.86894977293,4880.50696393552,4370.69713063745,7242.5353172141,5959.24830718912,4535.74092733316,4568.57870460919,8499.6594270582
"Gm11985",3.26232512094221,1.67539979984961,0,0,1.94382794335666,1.85397038710204,0.922912855380072,1.80383413296208,0,0
"Igfbp1",0,0,0,0,3.88765588671332,0,0,0,0,0
"Igfbp3",201.176715791436,170.053079684736,208.509304050315,275.377896597241,295.461847390212,212.279609323183,183.659658220634,221.871598354336,235.634729411112,161.494538454971
"Gm19752",2.17488341396147,5.02619939954884,3.29225216921549,10.7290089583341,4.85956985839165,2.78095558065305,4.61456427690036,5.41150239888625,6.31164453779764,1.00934086534357
"Tns3",1985.66855694683,1468.48792456819,1247.76357213267,1484.17957256955,1244.04988374826,1575.87482903673,1472.96891718659,1474.6344036965,1800.92257478493,2209.44715423707
"Pkd1l1",2.17488341396147,9.21469889917287,7.68192172816949,0,4.85956985839165,1.85397038710204,3.69165142152029,3.60766826592417,3.15582226889882,5.04670432671785
"Hus1",240.324617242743,211.100374781051,193.145460593976,213.3880670602,170.084945043708,221.549461258693,191.042961063675,188.500666894538,195.660980671727,293.718191814979
"Sun3",4.34976682792295,1.67539979984961,1.0974173897385,3.57633631944469,3.88765588671332,0,2.76873856614021,0,0,1.00934086534357
"Gm11992",26.0986009675377,30.157196397293,48.2863651484939,47.6844842592625,22.3540213486016,26.8825706129795,35.0706885044427,44.1939362575711,41.0256894956847,46.4296798058042
"Upp1",35.8855763303643,53.6127935951876,49.3837825382324,54.8371568981519,52.4833544706298,82.5016822260406,67.3726384427452,50.5073557229384,67.3242084031749,71.6632014393934
"Abca13",1.08744170698074,1.67539979984961,0,0,2.91574191503499,2.78095558065305,2.76873856614021,0,6.31164453779764,4.03736346137428
"Vwc2",157.679047512207,191.833277082781,243.626660521947,208.619618634273,205.073848024127,229.892328000652,215.038695303557,259.75211514654,214.59591428512,200.85883220337
"Zpbp",45.6725516931909,57.8012930948117,35.1173564716319,28.6106905555575,35.9608169520982,48.2032300646529,41.5310784921032,39.6843509251659,32.6101634452878,41.3829754790863
"Gm5429",0,0,0,0,0.971913971678329,0.926985193551018,0,0,0,0
"4930415F15Rik",0,0,0,0,1.94382794335666,0.926985193551018,0.922912855380072,0.901917066481042,0,6.05604519206142
"Ikzf1",122.880912888823,92.1469889917287,92.1830607380339,92.9847443055619,79.696945677623,115.873149193877,86.7538084057267,95.6032090469905,78.8955567224705,171.587947108407
"Fignl1",19.5739507256533,11.7277985989473,9.87675650764649,9.5368968518525,15.5506235468533,4.63492596775509,11.0749542645609,11.7249218642535,12.6232890755953,14.13077211481
"Ddc",389.304131099104,350.996258068494,470.792060197816,495.91863629633,447.080426972032,337.422610452571,392.23796353653,394.137758052215,488.100510923018,402.727005272084
"1700042O10Rik",0,0,0,0,0,0,0,1.80383413296208,1.05194075629961,0
"Grb10",866.691040463647,1073.9312717036,896.590007416353,1417.42129460658,1051.61091735595,841.702555744324,1029.04783374878,980.383851264893,839.448723527087,896.294688425089
"Cobl",1487.62025514965,1318.53964248165,1079.85871150268,1050.25076581026,1182.81930353253,1348.76345661673,1281.00304326754,1164.37493282703,1168.70618024886,1519.05800234207
"Gm12002",0,1.67539979984961,3.29225216921549,0,0,1.85397038710204,6.4603899876605,0.901917066481042,0,3.02802259603071
"1700046C09Rik",0,0,0,0,0,0,0,0,0,0
"Pom121l12",0,0,0,0,0,0,0,0,0,0
"Vstm2a",1707.28347995976,1575.71351175856,1353.11564154757,1486.56379678251,1284.87027055875,1320.02691561665,1504.34795426952,1433.14621863838,1470.61317730685,1847.09378357873
"Sec61g",375.167388908354,459.059545158794,442.259208064615,935.808003588027,1075.90876664791,343.911506807428,535.289456120442,660.203292664123,406.049131931648,253.344557201236
"Gm12663",228.362758465955,296.545764573382,218.386060557961,306.372811365762,256.585288523079,263.263794968489,245.494819531099,268.771285811351,235.634729411112,204.896195664745
"Egfr",147.89207214938,109.73868689015,98.7675650764648,89.4084079861172,105.938622912938,91.7715341615508,99.6745883810477,94.7012919805094,107.29795714256,169.56926537772
"E230015J15Rik",0,0,0,0,0,0,0,0,1.05194075629961,0
"2810442I21Rik",5.43720853490368,0,2.194834779477,1.19211210648156,0,0,1.84582571076014,0,0,1.00934086534357
